dataset,comparison,miRNA,n_group_a,n_group_b,group_a_label,group_b_label,mean_group_a_log2,mean_group_b_log2,sd_group_a_log2,sd_group_b_log2,log2FC_groupA_minus_groupB,fold_change_groupA_over_groupB,se_log2FC,welch_t,p_welch,q_bh_welch,p_mann_whitney,auc_groupA_high,auc_bootstrap_ci95_low,auc_bootstrap_ci95_high
GSE169170,DHF_DSS_vs_DF,hsa-miR-3074-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-30a-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-30a-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-30b-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-30c-2-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-30d-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-30e-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-30e-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-31-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-31-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3115,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3116,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3117-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3118,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3119,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3120-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3120-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3121-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3121-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3122,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3123,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3124-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3124-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3125,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3126-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3127-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3128,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3129-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3130-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3130-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3131,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3132,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3133,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3134,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3135a,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3136-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3137,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3139,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3140-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3140-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3142,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3143,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3144-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3144-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3145-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3146,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3147,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3150a-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3150b-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3151-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3152-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3152-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3153,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3154,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3155a,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3155b,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3156-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3156-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3157-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3157-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3158-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3158-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3159,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3160-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3161,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3163,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3164,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3165,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3166,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3167,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3168,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3169,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3171,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3173-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3175,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3176,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3177-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3177-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3178,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3179,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3180,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3180-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3181,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3182,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3183,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3184-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3185,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3186-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3187-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3187-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3189-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3189-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3190-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3191-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3192-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3193,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3194-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3194-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3197,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3199,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-32-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3200-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3200-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3201,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-3202,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-323a-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-323a-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-323b-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-323b-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-324-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-325,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-329-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-329-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-330-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-330-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-331-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-335-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-337-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-338-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-339-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-339-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-33a-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-33b-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-340-3p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DHF_DSS_vs_DF,hsa-miR-340-5p,5.0,3.0,DHF/DSS severe-spectrum dengue,Dengue fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
